row,col,Trial,Location,Year,Experiment,rep,geno,yield
21,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g158,1.827
29,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g099,1.257
18,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g108,1.305
16,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g139,1.81
19,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g135,1.652
33,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g149,1.729
20,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g031,1.607
11,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g047,1.741
23,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g181,1.63
3,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g078,1.569
7,1,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g091,2.125
8,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g161,1.052
32,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g083,1.289
25,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g028,1.382
12,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g033,0.423
4,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g103,1.167
9,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g128,0.875
1,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g065,1.349
27,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g145,0.647
31,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g064,0.741
28,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g109,1.614
14,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g072,1.069
6,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g088,1.045
22,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g060,0.977
2,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g191,0.912
26,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g077,1.251
24,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g151,1.144
17,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g050,0.851
15,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g173,0.997
13,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g157,0.888
5,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g003,1.235
30,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g175,1.054
10,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g082,1.283
34,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g092,0.219
21,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g133,1.166
29,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g035,1.009
18,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g130,0.75
16,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g177,0.319
19,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g011,0.814
33,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g146,1.244
20,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g185,1.118
11,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g187,0.697
23,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g193,1.07
3,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g025,1.106
7,6,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g134,1.468
8,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g090,1.661
32,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g101,1.304
25,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g010,1.572
12,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g066,1.498
4,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g184,1.4
9,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g009,1.46
1,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g021,1.317
27,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g039,1.471
31,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g102,1.314
28,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g140,1.421
14,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g126,1.734
6,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g022,1.067
22,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g054,1.728
2,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g106,1.34
26,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g034,1.201
24,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g148,1.813
17,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g155,1.833
15,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g055,1.416
13,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g080,1.396
5,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g045,1.769
30,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g016,1.543
10,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g171,1.024
34,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g044,1.179
21,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g129,1.639
29,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g062,0.928
18,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g073,1.373
16,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g154,1.179
19,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g138,1.487
33,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g075,1.295
20,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g162,1.632
11,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g132,1.101
23,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g084,1.678
3,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g110,1.518
7,2,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g156,1.399
8,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g064,0.561
32,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g050,0.902
25,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g053,1.602
12,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g095,1.424
4,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g116,0.239
9,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g036,1.146
1,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g140,1.077
27,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g129,1.087
31,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g101,0.732
28,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g071,1.046
14,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g091,1.758
6,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g004,0.762
22,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g191,1.09
2,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g033,0.584
26,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g014,1.471
24,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g159,0.701
17,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g076,1.743
15,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g062,1.014
13,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g160,1.461
5,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g005,0.98
30,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g097,0.776
10,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g186,1.142
34,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g032,0.945
21,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g125,1.484
29,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g105,0.943
18,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g109,1.637
16,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g022,1.045
19,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g069,1.016
33,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g179,0.817
20,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g037,0.969
11,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g137,1.634
23,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g057,1.151
3,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g180,0.734
7,7,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g060,1.019
8,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,empty,NA
32,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g047,1.208
25,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g002,1.743
12,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g044,1.444
4,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g158,1.869
9,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g161,1.689
1,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g016,1.555
27,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g183,0.894
31,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g100,1.362
28,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g072,1.217
14,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g098,1.815
6,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g193,2.223
22,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g090,1.994
2,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g065,1.612
26,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g010,1.201
24,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g181,1.403
17,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g108,1.68
15,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g140,1.51
13,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g028,2.006
5,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g185,1.896
30,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g006,1.271
10,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g149,1.821
34,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g147,1.433
21,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g139,1.88
29,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g141,1.275
18,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g106,1.518
16,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g070,1.482
19,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g030,1.654
33,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g073,0.746
20,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g038,0.414
11,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g189,1.283
23,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g134,1.928
3,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g081,1.576
7,11,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g009,1.819
8,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g077,1.858
32,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g110,1.546
25,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g085,1.824
12,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g087,1.591
4,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g169,1.449
9,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g031,2.018
1,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g155,2.023
27,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g048,1.666
31,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g063,1.443
28,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g080,1.513
14,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g182,1.714
6,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g027,1.594
22,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g167,1.497
2,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g151,1.867
26,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g006,1.883
24,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g061,1.367
17,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g114,1.529
15,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g088,1.586
13,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g132,1.577
5,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g192,1.773
30,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g084,1.357
10,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g069,1.475
34,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g187,0.92
21,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g042,1.963
29,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g144,1.516
18,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g086,0.409
16,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g016,1.318
19,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g041,1.67
33,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g013,1.426
20,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g035,1.652
11,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g011,1.654
23,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g017,1.735
3,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g110,2.115
7,12,MDL09,Merredin,2009,Merredin_MDL09_2009,2,g127,1.99
8,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g013,1.472
32,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g074,1.665
25,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g176,1.576
12,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g008,1.503
4,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g100,1.352
9,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,empty,NA
1,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g068,1.513
27,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g114,1.16
31,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g098,1.383
28,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g107,1.225
14,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g079,1.69
6,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g183,1.188
22,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g069,1.396
2,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g104,1.767
26,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g093,1.213
24,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g023,1.85
17,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g136,1.563
15,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g137,1.839
13,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g038,0.284
5,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g061,1.094
30,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g144,1.63
10,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g174,1.277
34,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g043,1.237
21,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g147,1.986
29,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g019,1.211
18,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g002,1.589
16,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g122,1.546
19,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g115,1.259
33,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g081,1.187
20,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g097,1.13
11,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g095,1.451
23,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g036,1.579
3,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g092,0.082
7,3,MDL09,Merredin,2009,Merredin_MDL09_2009,1,g071,1.276
32,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g165,3.728
5,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g003,3.749
6,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g009,3.358
29,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g051,3.485
30,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g002,4.198
8,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g083,4.302
24,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g132,4.023
14,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g119,3.513
21,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g156,3.68
15,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g183,4.152
31,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g025,3.767
18,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g101,3.594
13,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g110,4.317
3,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g120,4.168
22,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g020,4.269
19,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g075,4.018
20,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g030,4.269
7,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g054,4.058
33,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g153,3.782
1,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g169,3.195
9,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g093,2.947
25,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g027,4.508
2,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g078,3.129
28,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g006,4.746
26,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g175,3.718
23,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g147,4.652
34,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g006,4.107
11,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g011,3.505
16,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g144,4.122
10,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g188,3.185
4,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g124,3.589
17,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g121,3.564
27,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g162,3.934
12,10,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g161,4.096
32,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g048,4.378
5,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g165,3.881
6,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g110,4.112
29,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g037,2.817
30,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g182,3.449
8,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g096,3.475
24,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g035,2.553
14,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g007,3.231
21,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g157,3.612
15,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g009,3.307
31,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g105,4.023
18,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g168,2.64
13,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g186,3.683
3,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g059,3.789
22,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g169,3.305
19,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g102,2.764
20,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g135,4.02
7,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g065,3.635
33,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g110,3.853
1,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g093,3.094
9,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g173,3.472
25,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g117,3.267
2,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g027,3.992
28,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g008,2.97
26,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g043,3.282
23,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g044,2.718
34,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g131,4.201
11,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g052,3.627
16,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g129,3.376
10,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g121,3.234
4,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g122,3.16
17,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g025,3.805
27,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g030,3.827
12,4,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g110,4.33
32,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g033,3.845
5,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g065,3.673
6,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g166,3.434
29,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g022,4.147
30,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g037,3.023
8,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g142,4.612
24,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g111,4.439
14,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g084,3.584
21,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g131,4.183
15,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g035,2.899
31,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g080,3.827
18,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g122,3.279
13,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g086,3.203
3,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g152,3.675
22,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g149,3.617
19,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g125,4.782
20,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g028,4.056
7,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g009,3.942
33,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g135,4.005
1,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g019,3.911
9,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g097,4.386
25,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g085,4.442
2,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g168,2.858
28,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g096,4.162
26,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g087,3.284
23,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g068,3.959
34,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g032,3.767
11,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g171,3.325
16,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g062,3.764
10,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g170,3.919
4,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g108,3.901
17,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g089,4.566
27,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g179,2.665
12,9,RS09,Roseworthy,2009,Roseworthy_RS09_2009,2,g031,3.998
32,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g128,4.028
5,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g112,4.277
6,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g029,4.221
29,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g166,3.815
30,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g147,4.142
8,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g047,4.322
24,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g011,3.942
14,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g046,3.797
21,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g063,4.348
15,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g061,3.396
31,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g158,3.82
18,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g021,3.198
13,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g033,4.173
3,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g140,4.193
22,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g022,3.825
19,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g039,3.888
20,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g136,3.954
7,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g162,3.86
33,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g125,4.399
1,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g148,4.129
9,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g031,4.193
25,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g163,2.069
2,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g114,3.363
28,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g074,4.254
26,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g099,3.853
23,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g132,3.959
34,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g106,4.515
11,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g098,4.081
16,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g087,3.317
10,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g191,3.305
4,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g181,3.802
17,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g189,4.183
27,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g013,4.32
12,1,RS09,Roseworthy,2009,Roseworthy_RS09_2009,1,g051,3.759
